"ID","low","medium","high"
1934,0.324,0.37,0.306
1935,0.36,0.546,0.094
1936,0.516,0.39,0.094
1937,0.464,0.42,0.116
1938,0.326,0.56,0.114
1939,0.706,0.178,0.116
1940,0.402,0.354,0.244
1941,0.246,0.388,0.366
1942,0.632,0.3,0.068
1943,0.266,0.518,0.216
1944,0.642,0.302,0.056
1945,0.252,0.242,0.506
1946,0.422,0.544,0.034
1947,0.948,0.022,0.03
1948,0.898,0.07,0.032
1949,0.064,0.232,0.704
1950,0.334,0.466,0.2
1951,0.906,0.074,0.02
1952,0.492,0.298,0.21
1953,0.258,0.618,0.124
1954,0.768,0.2,0.032
1955,0.434,0.308,0.258
1956,0.394,0.45,0.156
1957,0.302,0.432,0.266
1958,0.748,0.182,0.07
1959,0.098,0.468,0.434
1960,0.158,0.182,0.66
1961,0.794,0.144,0.062
1962,0.658,0.274,0.068
1963,0.052,0.384,0.564
1964,0.246,0.512,0.242
1965,0.238,0.68,0.082
1966,0.062,0.354,0.584
1967,0.038,0.444,0.518
1968,0.758,0.218,0.024
1969,0.3,0.5,0.2
1970,0.444,0.464,0.092
1971,0.246,0.366,0.388
1972,0.504,0.386,0.11
1973,0.332,0.382,0.286
1974,0.502,0.406,0.092
1975,0.086,0.57,0.344
1976,0.182,0.186,0.632
1977,0.418,0.408,0.174
1978,0.238,0.576,0.186
1979,0.26,0.484,0.256
1980,0.3,0.604,0.096
1981,0.25,0.152,0.598
1982,0.878,0.096,0.026
1983,0.198,0.114,0.688
1984,0.622,0.288,0.09
1985,0.096,0.362,0.542
1986,0.306,0.45,0.244
1987,0.736,0.168,0.096
1988,0.798,0.11,0.092
1989,0.256,0.56,0.184
1990,0.982,0.016,0.002
1991,0.482,0.414,0.104
1992,0.034,0.5,0.466
1993,0.304,0.302,0.394
1994,0.328,0.374,0.298
1995,0.522,0.4,0.078
1996,0.6,0.268,0.132
1997,0.014,0.09,0.896
1998,0.666,0.282,0.052
1999,0.52,0.266,0.214
2000,0.966,0.028,0.006
2001,0.328,0.432,0.24
2002,0.63,0.32,0.05
2003,0.922,0.046,0.032
2004,0.216,0.16,0.624
2005,0.06,0.512,0.428
2006,0.924,0.062,0.014
2007,0.004,0.394,0.602
2008,0.4,0.552,0.048
2009,0.834,0.128,0.038
2010,0.968,0.016,0.016
2011,0.294,0.596,0.11
2012,0.572,0.152,0.276
2013,0.406,0.448,0.146
2014,0.222,0.48,0.298
2015,0.4,0.186,0.414
2016,0.772,0.11,0.118
2017,0.616,0.216,0.168
2018,0.054,0.208,0.738
2019,0.158,0.82,0.022
2020,0.186,0.422,0.392
2021,0.376,0.558,0.066
2022,0.584,0.144,0.272
2023,0.932,0.022,0.046
2024,0.676,0.208,0.116
2025,0.494,0.498,0.008
2026,0.79,0.174,0.036
2027,0.224,0.59,0.186
2028,0.036,0.422,0.542
2029,0.424,0.536,0.04
2030,0.052,0.16,0.788
2031,0.79,0.168,0.042
2032,0.228,0.406,0.366
2033,0.352,0.336,0.312
2034,0.446,0.458,0.096
2035,0.294,0.59,0.116
2036,0.586,0.348,0.066
2037,0.292,0.33,0.378
2038,0.51,0.358,0.132
2039,0.048,0.518,0.434
2040,0.854,0.126,0.02
2041,0.558,0.35,0.092
2042,0.272,0.258,0.47
2043,0.514,0.384,0.102
2044,0.212,0.304,0.484
2045,0.018,0.568,0.414
2046,0.81,0.128,0.062
2047,0.132,0.61,0.258
2048,0.122,0.826,0.052
2049,0.534,0.372,0.094
2050,0.576,0.402,0.022
2051,0.136,0.29,0.574
2052,0.668,0.212,0.12
2053,0.54,0.322,0.138
2054,0.106,0.368,0.526
2055,0.136,0.692,0.172
2056,0.718,0.224,0.058
2057,0.99,0.006,0.004
2058,0.074,0.81,0.116
2059,0.058,0.436,0.506
2060,0.794,0.128,0.078
2061,0.816,0.162,0.022
2062,0.126,0.42,0.454
2063,0.752,0.19,0.058
2064,0.084,0.498,0.418
2065,0.93,0.066,0.004
2066,0.658,0.268,0.074
2067,0.456,0.4,0.144
2068,0.62,0.328,0.052
2069,0.31,0.4,0.29
2070,0.062,0.61,0.328
2071,0.086,0.434,0.48
2072,0.15,0.416,0.434
2073,0.63,0.158,0.212
2074,0.028,0.19,0.782
2075,0.61,0.276,0.114
2076,0.41,0.512,0.078
2077,0.36,0.352,0.288
2078,0.65,0.346,0.004
2079,0.918,0.03,0.052
2080,0.052,0.806,0.142
2081,0.412,0.33,0.258
2082,0.164,0.444,0.392
2083,0.594,0.318,0.088
2084,0.202,0.28,0.518
2085,0.31,0.374,0.316
2086,0.59,0.314,0.096
2087,0.414,0.416,0.17
2088,0.246,0.44,0.314
2089,0.59,0.274,0.136
2090,0.358,0.352,0.29
2091,0.66,0.248,0.092
2092,0.15,0.656,0.194
2093,0.046,0.512,0.442
2094,0.136,0.444,0.42
2095,0.472,0.264,0.264
2096,0.774,0.206,0.02
2097,0.45,0.182,0.368
2098,0.01,0.34,0.65
2099,0.152,0.418,0.43
2100,0.47,0.434,0.096
2101,0.664,0.15,0.186
2102,0.096,0.6,0.304
2103,0.248,0.224,0.528
2104,0.214,0.608,0.178
2105,0.122,0.096,0.782
2106,0.346,0.624,0.03
2107,0.022,0.454,0.524
2108,0.16,0.45,0.39
2109,0.31,0.446,0.244
2110,0.138,0.81,0.052
2111,0.078,0.148,0.774
2112,0,0.002,0.998
2113,0.108,0.322,0.57
2114,0.658,0.29,0.052
2115,0.612,0.342,0.046
2116,0.908,0.082,0.01
2117,0.592,0.188,0.22
2118,0.796,0.186,0.018
2119,0.538,0.308,0.154
2120,0.456,0.124,0.42
2121,0.62,0.324,0.056
2122,0.034,0.082,0.884
2123,0.864,0.1,0.036
2124,0.138,0.386,0.476
2125,0.058,0.234,0.708
2126,0.728,0.248,0.024
2127,0.392,0.378,0.23
2128,0.686,0.276,0.038
2129,0.706,0.278,0.016
2130,0.288,0.526,0.186
2131,0.468,0.198,0.334
2132,0.156,0.354,0.49
2133,0.752,0.242,0.006
2134,0.304,0.416,0.28
2135,0.614,0.32,0.066
2136,0.054,0.66,0.286
2137,0.42,0.454,0.126
2138,0.936,0.06,0.004
2139,0.74,0.202,0.058
2140,0.908,0.088,0.004
2141,0.646,0.268,0.086
2142,0.662,0.294,0.044
2143,0.11,0.446,0.444
2144,0.462,0.348,0.19
2145,0.224,0.228,0.548
2146,0.212,0.566,0.222
2147,0.042,0.264,0.694
2148,0.444,0.352,0.204
2149,0.156,0.124,0.72
2150,0.142,0.756,0.102
2151,0.218,0.238,0.544
2152,0.182,0.506,0.312
2153,0.594,0.278,0.128
2154,0.186,0.436,0.378
2155,0.078,0.222,0.7
2156,0.226,0.506,0.268
2157,0.316,0.344,0.34
2158,0.006,0.104,0.89
2159,0.524,0.414,0.062
2160,0.37,0.58,0.05
2161,0.166,0.398,0.436
2162,0.158,0.818,0.024
2163,0.228,0.356,0.416
2164,0.204,0.648,0.148
2165,0.442,0.326,0.232
2166,0.032,0.432,0.536
2167,0.226,0.494,0.28
2168,0.252,0.544,0.204
2169,0.564,0.33,0.106
2170,0.464,0.402,0.134
2171,0.204,0.442,0.354
2172,0.07,0.464,0.466
2173,0.726,0.246,0.028
2174,0.91,0.064,0.026
2175,0.364,0.624,0.012
2176,0.346,0.35,0.304
2177,0.4,0.426,0.174
2178,0.11,0.29,0.6
2179,0.484,0.432,0.084
2180,0.056,0.42,0.524
2181,0.548,0.368,0.084
2182,0.364,0.432,0.204
2183,0.208,0.19,0.602
2184,0.024,0.16,0.816
2185,0.324,0.59,0.086
2186,0.708,0.158,0.134
2187,0.188,0.466,0.346
2188,0.898,0.098,0.004
2189,0.31,0.43,0.26
2190,0.044,0.166,0.79
2191,0.13,0.448,0.422
2192,0.596,0.254,0.15
2193,0.566,0.398,0.036
2194,0.138,0.734,0.128
2195,0.432,0.4,0.168
2196,0.64,0.204,0.156
2197,0.254,0.588,0.158
2198,0.212,0.308,0.48
2199,0.392,0.496,0.112
2200,0.444,0.228,0.328
2201,0.066,0.336,0.598
2202,0.268,0.492,0.24
2203,0.466,0.424,0.11
2204,0.902,0.096,0.002
2205,0.63,0.218,0.152
2206,0.926,0.062,0.012
2207,0.238,0.568,0.194
2208,0.024,0.708,0.268
2209,0,0.012,0.988
2210,0.056,0.216,0.728
2211,0.024,0.334,0.642
2212,0.316,0.482,0.202
2213,0.29,0.528,0.182
2214,0.032,0.072,0.896
2215,0.074,0.212,0.714
2216,0.072,0.694,0.234
2217,0.752,0.2,0.048
2218,0.492,0.398,0.11
2219,0.056,0.276,0.668
2220,0.412,0.372,0.216
2221,0.034,0.076,0.89
2222,0.01,0.06,0.93
2223,0.734,0.208,0.058
2224,0.106,0.812,0.082
2225,0.02,0.058,0.922
2226,0.59,0.314,0.096
2227,0.25,0.464,0.286
2228,0.264,0.52,0.216
2229,0.274,0.486,0.24
2230,0.386,0.336,0.278
2231,0.762,0.154,0.084
2232,0.078,0.4,0.522
2233,0.012,0.778,0.21
2234,0.372,0.412,0.216
2235,0.18,0.388,0.432
2236,0.468,0.386,0.146
2237,0.2,0.564,0.236
2238,0.23,0.46,0.31
2239,0.036,0.098,0.866
2240,0.932,0.054,0.014
2241,0.264,0.486,0.25
2242,0.354,0.128,0.518
2243,0.298,0.502,0.2
2244,0.93,0.044,0.026
2245,0.2,0.712,0.088
2246,0.722,0.268,0.01
2247,0.622,0.332,0.046
2248,0.344,0.58,0.076
2249,0.128,0.708,0.164
2250,0.248,0.564,0.188
2251,0.818,0.156,0.026
2252,0.81,0.158,0.032
2253,0.068,0.13,0.802
2254,0.178,0.646,0.176
2255,0.66,0.266,0.074
2256,0.182,0.256,0.562
2257,0.974,0.026,0
2258,0.842,0.13,0.028
2259,0.49,0.484,0.026
2260,0.08,0.084,0.836
2261,0.856,0.072,0.072
2262,0.138,0.464,0.398
2263,0.748,0.224,0.028
2264,0.514,0.462,0.024
2265,0.282,0.254,0.464
2266,0.752,0.168,0.08
2267,0.264,0.584,0.152
2268,0.99,0.01,0
2269,0.326,0.53,0.144
2270,0.442,0.308,0.25
2271,0.834,0.084,0.082
2272,0.06,0.156,0.784
2273,0.686,0.252,0.062
2274,0.162,0.066,0.772
2275,0.012,0.778,0.21
2276,0.224,0.542,0.234
2277,0.362,0.314,0.324
2278,0.074,0.382,0.544
2279,0.776,0.176,0.048
2280,0.758,0.174,0.068
2281,0.146,0.424,0.43
2282,0.12,0.222,0.658
2283,0.034,0.322,0.644
2284,0.442,0.48,0.078
2285,0.072,0.176,0.752
2286,0.826,0.104,0.07
2287,0.464,0.254,0.282
2288,0.344,0.43,0.226
2289,0.558,0.432,0.01
2290,0.306,0.396,0.298
2291,0.264,0.426,0.31
2292,0.452,0.462,0.086
2293,0.146,0.732,0.122
2294,0.164,0.364,0.472
2295,0.326,0.566,0.108
2296,0.308,0.374,0.318
2297,0.024,0.536,0.44
2298,1,0,0
2299,0.936,0.048,0.016
2300,0.09,0.264,0.646
2301,0.586,0.32,0.094
2302,0.214,0.552,0.234
2303,0.1,0.78,0.12
2304,0.002,0.054,0.944
2305,0.852,0.086,0.062
2306,0.22,0.336,0.444
2307,0.17,0.46,0.37
2308,0.096,0.212,0.692
2309,0.65,0.262,0.088
2310,0.568,0.15,0.282
2311,0.04,0.23,0.73
2312,0.354,0.488,0.158
2313,0.878,0.068,0.054
2314,0.622,0.24,0.138
2315,0.03,0.558,0.412
2316,0.764,0.212,0.024
2317,0.006,0.264,0.73
2318,0.782,0.164,0.054
2319,0.152,0.644,0.204
2320,0.858,0.132,0.01
2321,0.74,0.22,0.04
2322,0.184,0.496,0.32
2323,0.134,0.04,0.826
2324,0.56,0.388,0.052
2325,0.226,0.71,0.064
2326,0.432,0.448,0.12
2327,0.434,0.534,0.032
2328,0.13,0.34,0.53
2329,0.332,0.324,0.344
2330,0.922,0.066,0.012
2331,0.222,0.468,0.31
2332,0.492,0.434,0.074
2333,0.626,0.356,0.018
2334,0.952,0.026,0.022
2335,0.02,0.862,0.118
2336,0.194,0.598,0.208
2337,0.28,0.282,0.438
2338,0.324,0.368,0.308
2339,0.568,0.146,0.286
2340,0.19,0.364,0.446
2341,0.51,0.284,0.206
2342,0.712,0.188,0.1
2343,0.976,0.022,0.002
2344,0.188,0.262,0.55
2345,0.184,0.736,0.08
2346,0.826,0.128,0.046
2347,0.04,0.582,0.378
2348,0.904,0.076,0.02
2349,0.036,0.128,0.836
2350,0.336,0.404,0.26
2351,0.602,0.322,0.076
2352,0.144,0.676,0.18
2353,0.03,0.084,0.886
2354,0.056,0.778,0.166
2355,0.236,0.366,0.398
2356,0.432,0.476,0.092
2357,0.394,0.546,0.06
2358,0.238,0.42,0.342
2359,0.192,0.442,0.366
2360,0.082,0.048,0.87
2361,0.136,0.472,0.392
2362,0.652,0.316,0.032
2363,0.834,0.092,0.074
2364,0.422,0.566,0.012
2365,0.07,0.704,0.226
2366,0.05,0.328,0.622
2367,0.16,0.346,0.494
2368,0.014,0.076,0.91
2369,0.342,0.45,0.208
2370,0.066,0.226,0.708
2371,0.07,0.7,0.23
2372,0.584,0.324,0.092
2373,0.252,0.71,0.038
2374,0.706,0.23,0.064
2375,0.388,0.43,0.182
2376,0.056,0.328,0.616
2377,0.37,0.416,0.214
2378,0.124,0.552,0.324
2379,0.37,0.51,0.12
2380,0.524,0.414,0.062
2381,0.112,0.812,0.076
2382,0.49,0.426,0.084
2383,0.12,0.54,0.34
2384,0.856,0.106,0.038
2385,0.86,0.12,0.02
2386,0.536,0.412,0.052
2387,0.33,0.468,0.202
2388,0.196,0.69,0.114
2389,0.308,0.594,0.098
2390,0.556,0.414,0.03
2391,0.162,0.462,0.376
2392,0.908,0.04,0.052
2393,0.646,0.324,0.03
2394,0.85,0.146,0.004
2395,0.104,0.702,0.194
2396,0.346,0.236,0.418
2397,0.532,0.214,0.254
2398,0.654,0.286,0.06
2399,0.318,0.58,0.102
2400,0.854,0.086,0.06
2401,0.56,0.37,0.07
2402,0.594,0.336,0.07
2403,0.38,0.296,0.324
2404,0.024,0.856,0.12
2405,0.008,0.066,0.926
2406,0.162,0.514,0.324
2407,0.018,0.072,0.91
2408,0.496,0.314,0.19
2409,0.096,0.394,0.51
2410,0.914,0.06,0.026
2411,0.838,0.134,0.028
2412,0.238,0.606,0.156
2413,0.492,0.42,0.088
2414,0.254,0.104,0.642
2415,0.06,0.778,0.162
2416,0.392,0.3,0.308
2417,0.388,0.406,0.206
2418,0.028,0.6,0.372
2419,0.116,0.42,0.464
2420,0.3,0.434,0.266
2421,0.198,0.606,0.196
2422,0.246,0.538,0.216
2423,0.09,0.488,0.422
2424,0.39,0.406,0.204
2425,0.66,0.156,0.184
2426,0.27,0.508,0.222
2427,0.356,0.466,0.178
2428,0.108,0.562,0.33
2429,0.076,0.23,0.694
2430,0.3,0.466,0.234
2431,0.122,0.164,0.714
2432,0.42,0.438,0.142
2433,0.038,0.186,0.776
2434,0.178,0.588,0.234
2435,0.052,0.264,0.684
2436,0.094,0.124,0.782
2437,0.746,0.202,0.052
2438,0.84,0.112,0.048
2439,0.672,0.274,0.054
2440,0.354,0.084,0.562
2441,0.958,0.036,0.006
2442,0.026,0.688,0.286
2443,0.236,0.416,0.348
2444,0.448,0.404,0.148
2445,0.082,0.196,0.722
2446,0.348,0.626,0.026
2447,0.472,0.344,0.184
2448,0.258,0.528,0.214
2449,0.598,0.204,0.198
2450,0.92,0.062,0.018
2451,0.396,0.556,0.048
2452,0.02,0.13,0.85
2453,0.046,0.318,0.636
2454,0.508,0.428,0.064
2455,0.008,0.104,0.888
2456,0.568,0.29,0.142
2457,0.374,0.47,0.156
2458,0.758,0.156,0.086
2459,0.59,0.2,0.21
2460,0.106,0.832,0.062
2461,0.182,0.332,0.486
2462,0.112,0.42,0.468
2463,0.074,0.57,0.356
2464,0.732,0.206,0.062
2465,0.184,0.42,0.396
2466,0.978,0.022,0
2467,0.518,0.36,0.122
2468,0.216,0.23,0.554
2469,0.014,0.062,0.924
2470,0.34,0.332,0.328
2471,0.122,0.444,0.434
2472,0.126,0.336,0.538
2473,0.388,0.43,0.182
2474,0.424,0.448,0.128
2475,0.348,0.332,0.32
2476,0.874,0.122,0.004
2477,0.216,0.376,0.408
2478,0.458,0.256,0.286
2479,0.296,0.398,0.306
2480,0.084,0.89,0.026
2481,0.478,0.312,0.21
2482,0.51,0.406,0.084
2483,0.498,0.412,0.09
2484,0.242,0.376,0.382
2485,0.512,0.42,0.068
2486,0.004,0.828,0.168
2487,0.18,0.512,0.308
2488,0.586,0.264,0.15
2489,0.006,0.05,0.944
2490,0.898,0.098,0.004
2491,0.736,0.22,0.044
2492,0.624,0.346,0.03
2493,0.092,0.556,0.352
2494,0.502,0.302,0.196
2495,0.36,0.522,0.118
2496,0.592,0.344,0.064
2497,0.396,0.49,0.114
2498,0.76,0.198,0.042
2499,0.05,0.504,0.446
2500,0.162,0.62,0.218
2501,0.772,0.194,0.034
2502,0.034,0.928,0.038
2503,0.01,0.402,0.588
2504,0.188,0.368,0.444
2505,0.9,0.058,0.042
2506,0.726,0.25,0.024
2507,0.01,0.826,0.164
2508,0.766,0.19,0.044
2509,0.712,0.252,0.036
2510,0.264,0.598,0.138
2511,0.064,0.802,0.134
2512,0.432,0.43,0.138
2513,0.058,0.916,0.026
2514,0.916,0.066,0.018
2515,0.42,0.4,0.18
2516,0.424,0.408,0.168
2517,0.254,0.24,0.506
2518,0.166,0.314,0.52
2519,0.794,0.178,0.028
2520,0.522,0.272,0.206
2521,0.128,0.112,0.76
2522,0.012,0.124,0.864
2523,0.796,0.19,0.014
2524,0.074,0.21,0.716
2525,0.28,0.368,0.352
2526,0.21,0.62,0.17
2527,0.046,0.248,0.706
2528,0.88,0.112,0.008
2529,0.888,0.104,0.008
2530,0.638,0.22,0.142
2531,0.448,0.372,0.18
2532,0.298,0.634,0.068
2533,0.662,0.258,0.08
2534,0.082,0.36,0.558
2535,0.526,0.336,0.138
2536,0.974,0.018,0.008
2537,0.488,0.492,0.02
2538,0.054,0.862,0.084
2539,0.57,0.338,0.092
2540,0.172,0.698,0.13
2541,0.63,0.276,0.094
2542,0.084,0.19,0.726
2543,0.408,0.372,0.22
2544,0.24,0.606,0.154
2545,0.552,0.338,0.11
2546,0.178,0.588,0.234
2547,0.646,0.34,0.014
2548,0.02,0.098,0.882
2549,0.05,0.81,0.14
2550,0.124,0.5,0.376
2551,0.238,0.354,0.408
2552,0.168,0.29,0.542
2553,0.096,0.814,0.09
2554,0.304,0.296,0.4
2555,0.41,0.356,0.234
2556,0.044,0.264,0.692
2557,0.358,0.484,0.158
2558,0.286,0.51,0.204
2559,0.76,0.236,0.004
2560,0.842,0.132,0.026
2561,0.364,0.574,0.062
2562,0.896,0.096,0.008
2563,0.088,0.79,0.122
2564,0.156,0.558,0.286
2565,0.302,0.568,0.13
2566,0.6,0.3,0.1
2567,0.84,0.122,0.038
2568,0.474,0.348,0.178
2569,0.632,0.338,0.03
2570,0.958,0.04,0.002
2571,0.402,0.438,0.16
2572,0.014,0.528,0.458
2573,0.058,0.076,0.866
2574,0.722,0.21,0.068
2575,0.888,0.108,0.004
2576,0.656,0.196,0.148
2577,0.466,0.432,0.102
2578,0.448,0.292,0.26
2579,0.278,0.562,0.16
2580,0.764,0.204,0.032
2581,0.73,0.138,0.132
2582,0.046,0.864,0.09
2583,0.592,0.274,0.134
2584,0.522,0.234,0.244
2585,0.178,0.214,0.608
2586,0.076,0.052,0.872
2587,0.396,0.564,0.04
2588,0.528,0.41,0.062
2589,0.192,0.308,0.5
2590,0.31,0.284,0.406
2591,0.932,0.064,0.004
2592,0.088,0.808,0.104
2593,0.266,0.262,0.472
2594,0.912,0.076,0.012
2595,0.918,0.064,0.018
2596,0.984,0.01,0.006
2597,0.342,0.348,0.31
2598,0.036,0.05,0.914
2599,0.18,0.098,0.722
2600,0.65,0.3,0.05
2601,0.472,0.108,0.42
2602,0.08,0.91,0.01
2603,0.738,0.252,0.01
2604,0.676,0.136,0.188
2605,0.36,0.342,0.298
2606,0.29,0.574,0.136
2607,0.644,0.28,0.076
2608,0.092,0.576,0.332
2609,0.982,0.014,0.004
2610,0.2,0.636,0.164
2611,0.228,0.238,0.534
2612,0.398,0.452,0.15
2613,0.306,0.464,0.23
2614,0.692,0.234,0.074
2615,0.06,0.248,0.692
2616,0.222,0.47,0.308
2617,0.314,0.434,0.252
2618,0.158,0.458,0.384
2619,0.076,0.272,0.652
2620,0.286,0.45,0.264
2621,0.354,0.412,0.234
2622,0.384,0.588,0.028
2623,0.016,0.016,0.968
2624,0.564,0.314,0.122
2625,0.596,0.376,0.028
2626,0.256,0.496,0.248
2627,0.594,0.348,0.058
2628,0.112,0.58,0.308
2629,0.66,0.288,0.052
2630,0.13,0.648,0.222
2631,0.094,0.232,0.674
2632,0.222,0.7,0.078
2633,0.938,0.044,0.018
2634,0.656,0.248,0.096
2635,0.038,0.236,0.726
2636,0.458,0.416,0.126
2637,0.208,0.256,0.536
2638,0.852,0.116,0.032
2639,0.964,0.03,0.006
2640,0.504,0.452,0.044
2641,0.136,0.53,0.334
2642,0.092,0.696,0.212
2643,0.054,0.354,0.592
2644,0.254,0.418,0.328
2645,0.15,0.414,0.436
2646,0.9,0.096,0.004
2647,0,0.254,0.746
2648,0.59,0.184,0.226
2649,0.182,0.612,0.206
2650,0.148,0.568,0.284
2651,0.846,0.138,0.016
2652,0.612,0.29,0.098
2653,0.11,0.668,0.222
2654,0.476,0.348,0.176
2655,0.476,0.49,0.034
2656,0.682,0.274,0.044
2657,0.052,0.084,0.864
2658,0.096,0.56,0.344
2659,0.472,0.352,0.176
2660,0.882,0.096,0.022
2661,0.276,0.446,0.278
2662,0.246,0.576,0.178
2663,0.038,0.284,0.678
2664,0.068,0.416,0.516
2665,0.428,0.43,0.142
2666,0.138,0.33,0.532
2667,0.13,0.798,0.072
2668,0.57,0.09,0.34
2669,0.392,0.536,0.072
2670,0.518,0.454,0.028
2671,0.05,0.572,0.378
2672,0.914,0.08,0.006
2673,0.49,0.348,0.162
2674,0.48,0.414,0.106
2675,0.148,0.628,0.224
2676,0.194,0.38,0.426
2677,0.16,0.626,0.214
2678,0.016,0.138,0.846
2679,0.276,0.35,0.374
2680,0.09,0.136,0.774
2681,0.93,0.022,0.048
2682,0.222,0.57,0.208
2683,0.106,0.792,0.102
2684,0.858,0.114,0.028
2685,0.752,0.212,0.036
2686,0.146,0.516,0.338
2687,0.154,0.278,0.568
2688,0.068,0.124,0.808
2689,0.21,0.66,0.13
2690,0.746,0.2,0.054
2691,0.05,0.918,0.032
2692,0.264,0.476,0.26
2693,0.246,0.334,0.42
2694,0.854,0.108,0.038
2695,0.246,0.656,0.098
2696,0.2,0.328,0.472
2697,0.204,0.556,0.24
2698,0.338,0.458,0.204
2699,0.474,0.504,0.022
2700,0.68,0.256,0.064
2701,0.498,0.484,0.018
2702,0.628,0.324,0.048
2703,0.06,0.768,0.172
2704,0.02,0.22,0.76
2705,0.114,0.424,0.462
2706,0.336,0.396,0.268
2707,0.304,0.296,0.4
2708,0.972,0.026,0.002
2709,0.102,0.316,0.582
2710,0.236,0.272,0.492
2711,0.114,0.78,0.106
2712,0.594,0.368,0.038
2713,0.142,0.442,0.416
2714,0.272,0.206,0.522
2715,0.66,0.168,0.172
2716,0.68,0.314,0.006
2717,0.476,0.258,0.266
2718,0.364,0.35,0.286
2719,0.058,0.126,0.816
2720,0.436,0.384,0.18
2721,0.134,0.504,0.362
2722,0.868,0.048,0.084
2723,0.226,0.378,0.396
2724,0.42,0.4,0.18
2725,0.238,0.598,0.164
2726,0.406,0.464,0.13
2727,0.972,0.02,0.008
2728,0.338,0.348,0.314
2729,0.02,0.164,0.816
2730,0.468,0.304,0.228
2731,0.09,0.2,0.71
2732,0.136,0.346,0.518
2733,0.106,0.452,0.442
2734,0.38,0.484,0.136
2735,0.96,0.03,0.01
2736,0.266,0.298,0.436
2737,0.938,0.05,0.012
2738,0.308,0.586,0.106
2739,0.068,0.404,0.528
2740,0.03,0.088,0.882
2741,0.092,0.548,0.36
2742,0.552,0.358,0.09
2743,0.348,0.456,0.196
2744,0.55,0.392,0.058
2745,0.07,0.446,0.484
2746,0.648,0.306,0.046
2747,0.298,0.548,0.154
2748,0.098,0.288,0.614
2749,0.446,0.496,0.058
2750,0.434,0.336,0.23
2751,0.652,0.226,0.122
2752,0.536,0.348,0.116
2753,0.58,0.298,0.122
2754,0.3,0.65,0.05
2755,0.3,0.554,0.146
2756,0.764,0.216,0.02
2757,0.094,0.202,0.704
2758,0.082,0.452,0.466
2759,0.018,0.356,0.626
2760,0.138,0.156,0.706
2761,0.146,0.382,0.472
2762,0.856,0.12,0.024
2763,0.498,0.418,0.084
2764,0.26,0.362,0.378
2765,0.512,0.306,0.182
2766,0.516,0.33,0.154
2767,0.416,0.48,0.104
2768,0.256,0.648,0.096
2769,0.34,0.354,0.306
2770,0.172,0.718,0.11
2771,0,0.322,0.678
2772,0.276,0.44,0.284
2773,0.354,0.432,0.214
2774,0.824,0.084,0.092
2775,0.386,0.432,0.182
2776,0.204,0.484,0.312
2777,0.704,0.174,0.122
2778,0.8,0.144,0.056
2779,0.208,0.266,0.526
2780,0.068,0.158,0.774
2781,0.508,0.394,0.098
2782,0.528,0.276,0.196
2783,0.022,0.076,0.902
2784,0.466,0.43,0.104
2785,0.064,0.324,0.612
2786,0.262,0.402,0.336
2787,0.054,0.506,0.44
2788,0.134,0.464,0.402
2789,0.556,0.344,0.1
2790,0.454,0.182,0.364
2791,0.458,0.422,0.12
2792,0.416,0.23,0.354
2793,0.826,0.152,0.022
2794,0.442,0.284,0.274
2795,0.106,0.858,0.036
2796,0.62,0.236,0.144
2797,0.024,0.45,0.526
2798,0.414,0.358,0.228
2799,0.208,0.228,0.564
2800,0.444,0.432,0.124
2801,0.922,0.048,0.03
2802,0.364,0.41,0.226
2803,0.156,0.626,0.218
2804,0.088,0.306,0.606
2805,0.188,0.46,0.352
2806,0.154,0.792,0.054
2807,0.902,0.072,0.026
2808,0.006,0.736,0.258
2809,0.462,0.408,0.13
2810,0.846,0.118,0.036
2811,0.594,0.31,0.096
2812,0.078,0.6,0.322
2813,0.042,0.184,0.774
2814,0.084,0.23,0.686
2815,0.05,0.376,0.574
2816,0.194,0.39,0.416
2817,0.38,0.314,0.306
2818,0.262,0.626,0.112
2819,0.214,0.636,0.15
2820,0.306,0.398,0.296
2821,0.59,0.364,0.046
2822,0.618,0.35,0.032
2823,0.93,0.048,0.022
2824,0.376,0.544,0.08
2825,0.034,0.062,0.904
2826,0.842,0.142,0.016
2827,0.148,0.436,0.416
2828,0.08,0.524,0.396
2829,0.332,0.584,0.084
2830,0.054,0.774,0.172
2831,0.686,0.212,0.102
2832,0.596,0.302,0.102
2833,0.376,0.272,0.352
2834,0.442,0.44,0.118
2835,0.646,0.294,0.06
2836,0.344,0.412,0.244
2837,0.154,0.784,0.062
2838,0.288,0.258,0.454
2839,0.266,0.426,0.308
2840,0.582,0.284,0.134
2841,0.652,0.272,0.076
2842,0.07,0.122,0.808
2843,0.384,0.464,0.152
2844,0.11,0.52,0.37
2845,0.072,0.65,0.278
2846,0.28,0.55,0.17
2847,0.352,0.556,0.092
2848,0.764,0.17,0.066
2849,0.894,0.086,0.02
2850,0.252,0.212,0.536
2851,0.046,0.794,0.16
2852,0.886,0.056,0.058
2853,0.648,0.272,0.08
2854,0.108,0.382,0.51
2855,0.18,0.192,0.628
2856,0.462,0.42,0.118
2857,0.43,0.49,0.08
2858,0.236,0.374,0.39
2859,0.156,0.252,0.592
2860,0.972,0.026,0.002
2861,0.328,0.312,0.36
2862,0.67,0.252,0.078
2863,0.048,0.84,0.112
2864,0.064,0.342,0.594
2865,0.214,0.344,0.442
2866,0.83,0.13,0.04
